Date,Open,High,Low,Close,Adj Close,Volume,Price Ratio,Dividends,Adj Open,Adj High,Adj Low,Adj Close 1D Change,Adj Close 1D Log Change,Adj Close 5D Change,Adj Close 5D Log Change,Adj Close 30D Change,Adj Close 30D Log Change,Adj Open 1D Change,Adj Open 1D Log Change,Adj Open 5D Change,Adj Open 5D Log Change,Adj Open 30D Change,Adj Open 30D Log Change,Adj High 1D Change,Adj High 1D Log Change,Adj High 5D Change,Adj High 5D Log Change,Adj High 30D Change,Adj High 30D Log Change,Adj Low 1D Change,Adj Low 1D Log Change,Adj Low 5D Change,Adj Low 5D Log Change,Adj Low 30D Change,Adj Low 30D Log Change,Adj Close 3D SMA,Adj Close 3D EMA,Adj Close 5D SMA,Adj Close 5D EMA,Adj Close 10D SMA,Adj Close 10D EMA,Adj Close 15D SMA,Adj Close 15D EMA,Adj Open 3D SMA,Adj Open 3D EMA,Adj Open 5D SMA,Adj Open 5D EMA,Adj Open 10D SMA,Adj Open 10D EMA,Adj Open 15D SMA,Adj Open 15D EMA,Adj High 3D SMA,Adj High 3D EMA,Adj High 5D SMA,Adj High 5D EMA,Adj High 10D SMA,Adj High 10D EMA,Adj High 15D SMA,Adj High 15D EMA,Adj Low 3D SMA,Adj Low 3D EMA,Adj Low 5D SMA,Adj Low 5D EMA,Adj Low 10D SMA,Adj Low 10D EMA,Adj Low 15D SMA,Adj Low 15D EMA
2022-08-09,160.0,171.0,160.0,171.0,171.0,5151900,1.0,,160.0,171.0,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0,,171.0
2022-08-10,230.0,230.0,160.0,160.0,160.0,447526600,1.0,,230.0,230.0,160.0,-6.432748538011701,-6.648974126883298,,,,,43.75,36.29054936893685,,,,,34.50292397660819,29.64157524205356,,,,,0.0,0.0,,,,,,163.66666666666666,,164.4,,164.95,,165.13333333333333,,163.66666666666666,,164.4,,164.95,,165.13333333333333,,163.66666666666666,,164.4,,164.95,,165.13333333333333,,163.66666666666666,,164.4,,164.95,,165.13333333333333
2022-08-11,149.0,149.0,149.0,149.0,149.0,21801500,1.0,,149.0,149.0,149.0,-6.874999999999998,-7.122750928836775,,,,,-35.21739130434782,-43.41330029777362,,,,,-35.21739130434782,-43.41330029777362,,,,,-6.874999999999998,-7.122750928836775,,,,,160.0,155.28571428571428,,157.10526315789474,,158.53820598006644,,159.02366863905326,160.0,155.28571428571428,,157.10526315789474,,158.53820598006644,,159.02366863905326,160.0,155.28571428571428,,157.10526315789474,,158.53820598006644,,159.02366863905326,160.0,155.28571428571428,,157.10526315789474,,158.53820598006644,,159.02366863905326
2022-08-12,139.0,139.0,139.0,139.0,139.0,35451300,1.0,,139.0,139.0,139.0,-6.711409395973156,-6.94723728147674,,,,,-6.711409395973156,-6.94723728147674,,,,,-6.711409395973156,-6.94723728147674,,,,,-6.711409395973156,-6.94723728147674,,,,,149.33333333333334,146.6,,149.5846153846154,,152.1012376237624,,152.97522123893805,149.33333333333334,146.6,,149.5846153846154,,152.1012376237624,,152.97522123893805,149.33333333333334,146.6,,149.5846153846154,,152.1012376237624,,152.97522123893805,149.33333333333334,146.6,,149.5846153846154,,152.1012376237624,,152.97522123893805
2022-08-15,130.0,150.0,130.0,138.0,138.0,492939300,1.0,,130.0,150.0,130.0,-0.7194244604316502,-0.7220247973487021,,,,,-6.474820143884896,-6.693948267510938,,,,,7.913669064748197,7.616136096556395,,,,,-6.474820143884896,-6.693948267510938,,,,,142.0,142.16129032258064,151.4,145.13744075829385,,148.0531558204741,,149.13219723074997,142.0,142.16129032258064,151.4,145.13744075829385,,148.0531558204741,,149.13219723074997,142.0,142.16129032258064,151.4,145.13744075829385,,148.0531558204741,,149.13219723074997,142.0,142.16129032258064,151.4,145.13744075829385,,148.0531558204741,,149.13219723074997
2022-08-16,137.0,140.0,133.0,136.0,136.0,68993000,1.0,,137.0,140.0,133.0,-1.449275362318836,-1.4598799421152635,-20.467836257309948,-22.900867076660788,,,5.384615384615388,5.244647537254252,-14.375000000000004,-15.519288940570206,,,-6.666666666666665,-6.899287148695144,-18.12865497076024,-20.00211338933556,,,2.3076923076922995,2.2814677766171263,-16.874999999999996,-18.48246870120731,,,137.66666666666666,139.03174603174602,144.4,141.7984962406015,,144.92253491597586,,146.15412990068862,137.66666666666666,139.03174603174602,144.4,141.7984962406015,,144.92253491597586,,146.15412990068862,137.66666666666666,139.03174603174602,144.4,141.7984962406015,,144.92253491597586,,146.15412990068862,137.66666666666666,139.03174603174602,144.4,141.7984962406015,,144.92253491597586,,146.15412990068862
2022-08-18,136.0,139.0,133.0,136.0,136.0,45195200,1.0,,136.0,139.0,133.0,0.0,0.0,-15.000000000000002,-16.251892949777496,,,-0.7299270072992692,-0.7326040092072897,-40.869565217391305,-52.542442318714336,,,-0.7142857142857117,-0.7168489478612516,-39.56521739130435,-50.360537579250376,,,0.0,0.0,-16.874999999999996,-18.48246870120731,,,136.66666666666666,137.50393700787401,139.6,139.74550752792618,,142.7725624280733,,144.06412878677835,136.66666666666666,137.50393700787401,139.6,139.74550752792618,,142.7725624280733,,144.06412878677835,136.66666666666666,137.50393700787401,139.6,139.74550752792618,,142.7725624280733,,144.06412878677835,136.66666666666666,137.50393700787401,139.6,139.74550752792618,,142.7725624280733,,144.06412878677835
2022-08-19,137.0,140.0,133.0,134.0,134.0,41741600,1.0,,137.0,140.0,133.0,-1.4705882352941124,-1.4815085785140587,-10.067114093959727,-10.610650599454774,,,0.7352941176470562,0.7326040092072881,-8.053691275167784,-8.396538011733421,,,0.7194244604316502,0.7168489478612496,-6.040268456375841,-6.230388333615487,,,0.0,0.0,-10.738255033557042,-11.359717772370532,,,135.33333333333334,135.7450980392157,136.6,137.75257731958763,,140.77676219831682,,142.1475639085523,135.33333333333334,135.7450980392157,136.6,137.75257731958763,,140.77676219831682,,142.1475639085523,135.33333333333334,135.7450980392157,136.6,137.75257731958763,,140.77676219831682,,142.1475639085523,135.33333333333334,135.7450980392157,136.6,137.75257731958763,,140.77676219831682,,142.1475639085523
2022-08-22,135.0,138.0,131.0,135.0,135.0,43652000,1.0,,135.0,138.0,131.0,0.746268656716409,0.743497848751799,-2.877697841726623,-2.9199154692262352,,,-1.4598540145985384,-1.470614738969545,-2.877697841726623,-2.9199154692262352,,,-1.4285714285714235,-1.4388737452099556,-0.7194244604316502,-0.7220247973487021,,,-1.5037593984962403,-1.515180502060222,-5.755395683453235,-5.927660992954019,,,135.0,135.37181996086105,135.8,136.81054718063743,,139.5199408975223,,140.87001267502416,135.0,135.37181996086105,135.8,136.81054718063743,,139.5199408975223,,140.87001267502416,135.0,135.37181996086105,135.8,136.81054718063743,,139.5199408975223,,140.87001267502416,135.0,135.37181996086105,135.8,136.81054718063743,,139.5199408975223,,140.87001267502416
2022-08-23,135.0,145.0,134.0,140.0,140.0,235170600,1.0,,135.0,145.0,134.0,3.703703703703698,3.636764417087479,1.449275362318847,1.4388737452099671,,,0.0,0.0,3.846153846153855,3.7740327982847113,,,5.072463768115942,4.948005726336971,-3.3333333333333326,-3.390155167568134,,,2.2900763358778558,2.2642476749759752,3.076923076923066,3.030534949532884,,,136.33333333333334,137.68817204301075,136.2,137.8924601464886,143.8,139.62078027155766,,140.7224377258701,136.33333333333334,137.68817204301075,136.2,137.8924601464886,143.8,139.62078027155766,,140.7224377258701,136.33333333333334,137.68817204301075,136.2,137.8924601464886,143.8,139.62078027155766,,140.7224377258701,136.33333333333334,137.68817204301075,136.2,137.8924601464886,143.8,139.62078027155766,,140.7224377258701
