Date,Open,High,Low,Close,Adj Close,Volume
2002-03-20,122.50801086425781,122.50801086425781,122.50801086425781,122.50801086425781,100.81273651123047,697995
2002-03-21,153.135009765625,163.9445343017578,127.91277313232422,151.3334197998047,124.53339385986328,2271606
2002-03-22,151.3334197998047,154.9365997314453,149.53182983398438,154.9365997314453,127.49844360351562,7611339
2002-03-25,156.73818969726562,156.73818969726562,154.9365997314453,156.73818969726562,128.98098754882812,3052861
2002-03-26,158.53977966308594,169.34930419921875,156.73818969726562,169.34930419921875,139.35877990722656,10289531
2002-03-27,172.95248413085938,189.16677856445312,171.15089416503906,189.16677856445312,155.66673278808594,6348564
2002-03-28,189.16677856445312,189.16677856445312,180.15882873535156,180.15882873535156,148.25401306152344,5449358
2002-03-29,180.15882873535156,180.15882873535156,180.15882873535156,180.15882873535156,148.25401306152344,0
2002-04-01,189.16677856445312,189.16677856445312,189.16677856445312,189.16677856445312,155.66673278808594,727136
2002-04-02,189.16677856445312,198.17471313476562,189.16677856445312,198.17471313476562,163.0794219970703,653589
2002-04-03,189.16677856445312,189.16677856445312,189.16677856445312,189.16677856445312,155.66673278808594,141541
2002-04-04,189.16677856445312,189.16677856445312,189.16677856445312,189.16677856445312,155.66673278808594,155418
2002-04-05,198.17471313476562,216.1905975341797,198.17471313476562,216.1905975341797,177.9048309326172,1987135
2002-04-08,189.16677856445312,189.16677856445312,189.16677856445312,189.16677856445312,155.66673278808594,34691
2002-04-09,198.17471313476562,216.1905975341797,189.16677856445312,216.1905975341797,177.9048309326172,306673
2002-04-10,189.16677856445312,207.1826629638672,189.16677856445312,207.1826629638672,170.49212646484375,2775
2002-04-11,180.15882873535156,207.1826629638672,180.15882873535156,207.1826629638672,170.49212646484375,9713
2002-04-12,198.17471313476562,207.1826629638672,180.15882873535156,207.1826629638672,170.49212646484375,34691
2002-04-15,180.15882873535156,207.1826629638672,180.15882873535156,207.1826629638672,170.49212646484375,31916
2002-04-16,180.15882873535156,198.17471313476562,180.15882873535156,198.17471313476562,163.0794219970703,2775
2002-04-17,180.15882873535156,198.17471313476562,180.15882873535156,180.15882873535156,148.25401306152344,84647
2002-04-18,189.16677856445312,189.16677856445312,189.16677856445312,189.16677856445312,155.66673278808594,1387
2002-04-19,189.16677856445312,189.16677856445312,189.16677856445312,189.16677856445312,155.66673278808594,0
2002-04-22,189.16677856445312,198.17471313476562,189.16677856445312,189.16677856445312,155.66673278808594,101299
2002-04-23,189.16677856445312,189.16677856445312,189.16677856445312,189.16677856445312,155.66673278808594,0
