Date,Open,High,Low,Close,Adj Close,Volume
2002-05-20,675.0,675.0,650.0,650.0,272.8716125488281,21500
2002-05-21,650.0,650.0,650.0,650.0,272.8716125488281,0
2002-05-22,650.0,650.0,650.0,650.0,272.8716125488281,0
2002-05-23,650.0,650.0,650.0,650.0,272.8716125488281,0
2002-05-24,650.0,650.0,650.0,650.0,272.8716125488281,0
2002-05-27,650.0,650.0,650.0,650.0,272.8716125488281,0
2002-05-28,675.0,675.0,675.0,675.0,283.36669921875,1500
2002-05-29,675.0,675.0,675.0,675.0,283.36669921875,0
2002-05-30,675.0,675.0,675.0,675.0,283.36669921875,0
2002-05-31,675.0,675.0,675.0,675.0,283.36669921875,0
2002-06-03,675.0,675.0,675.0,675.0,283.36669921875,0
2002-06-04,675.0,675.0,675.0,675.0,283.36669921875,1500
2002-06-05,675.0,675.0,675.0,675.0,283.36669921875,0
2002-06-06,675.0,675.0,675.0,675.0,283.36669921875,0
2002-06-07,675.0,675.0,675.0,675.0,283.36669921875,0
2002-06-10,675.0,675.0,675.0,675.0,283.36669921875,0
2002-06-11,675.0,675.0,675.0,675.0,283.36669921875,0
2002-06-12,675.0,700.0,675.0,700.0,293.8617248535156,5000
2002-06-13,700.0,700.0,700.0,700.0,293.8617248535156,0
2002-06-14,775.0,800.0,775.0,800.0,335.8419494628906,17000
2002-06-17,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-06-18,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-06-19,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-06-20,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-06-21,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-06-24,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-06-25,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-06-26,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-06-27,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-06-28,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-01,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-02,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-03,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-04,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-05,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-08,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-09,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-10,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-11,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-12,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-15,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-16,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-17,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-18,800.0,800.0,800.0,800.0,335.8419494628906,0
2002-07-19,800.0,800.0,800.0,800.0,335.8419494628906,0
