Date,Open,High,Low,Close,Adj Close,Volume,Price Ratio,Dividends,Adj Open,Adj High,Adj Low,Adj Close 1D Change,Adj Close 1D Log Change,Adj Close 5D Change,Adj Close 5D Log Change,Adj Close 30D Change,Adj Close 30D Log Change,Adj Open 1D Change,Adj Open 1D Log Change,Adj Open 5D Change,Adj Open 5D Log Change,Adj Open 30D Change,Adj Open 30D Log Change,Adj High 1D Change,Adj High 1D Log Change,Adj High 5D Change,Adj High 5D Log Change,Adj High 30D Change,Adj High 30D Log Change,Adj Low 1D Change,Adj Low 1D Log Change,Adj Low 5D Change,Adj Low 5D Log Change,Adj Low 30D Change,Adj Low 30D Log Change,Adj Close 3D SMA,Adj Close 3D EMA,Adj Close 5D SMA,Adj Close 5D EMA,Adj Close 10D SMA,Adj Close 10D EMA,Adj Close 15D SMA,Adj Close 15D EMA,Adj Open 3D SMA,Adj Open 3D EMA,Adj Open 5D SMA,Adj Open 5D EMA,Adj Open 10D SMA,Adj Open 10D EMA,Adj Open 15D SMA,Adj Open 15D EMA,Adj High 3D SMA,Adj High 3D EMA,Adj High 5D SMA,Adj High 5D EMA,Adj High 10D SMA,Adj High 10D EMA,Adj High 15D SMA,Adj High 15D EMA,Adj Low 3D SMA,Adj Low 3D EMA,Adj Low 5D SMA,Adj Low 5D EMA,Adj Low 10D SMA,Adj Low 10D EMA,Adj Low 15D SMA,Adj Low 15D EMA
2020-08-10,71.82662200927734,71.82662200927734,71.82662200927734,71.82662200927734,63.8480339050293,2826,0.8889187897042199,,63.8480339050293,63.8480339050293,63.8480339050293,,,,,,,,,,,,,,,,,,,,,,,,,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293,,63.8480339050293
2020-08-11,96.59442901611328,96.59442901611328,96.59442901611328,96.59442901611328,85.86459350585938,134448,0.8889186921073469,,85.86459350585938,85.86459350585938,85.86459350585938,34.48275264603855,29.62657717162786,,,,,34.48275264603855,29.62657717162786,,,,,34.48275264603855,29.62657717162786,,,,,34.48275264603855,29.62657717162786,,,,,,78.52574030558269,,77.05796966552735,,75.95714168548584,,75.590199025472,,78.52574030558269,,77.05796966552735,,75.95714168548584,,75.590199025472,,78.52574030558269,,77.05796966552735,,75.95714168548584,,75.590199025472,,78.52574030558269,,77.05796966552735,,75.95714168548584,,75.590199025472
2020-08-12,129.7832794189453,129.7832794189453,126.81114196777344,129.7832794189453,115.36679077148438,16154037,0.8889187519994469,,115.36679077148438,115.36679077148438,112.72480205761784,34.35897855105059,29.53449763979169,,,,,34.35897855105059,29.53449763979169,,,,,34.35897855105059,29.53449763979169,,,,,31.28205405168025,27.217790701259865,,,,,88.35980606079102,99.57776914324079,,95.20425334729644,,91.7995587599238,,90.65352371035243,88.35980606079102,99.57776914324079,,95.20425334729644,,91.7995587599238,,90.65352371035243,88.35980606079102,99.57776914324079,,95.20425334729644,,91.7995587599238,,90.65352371035243,88.35980606079102,99.57776914324079,,95.20425334729644,,91.7995587599238,,90.65352371035243
2020-08-13,148.6068115234375,161.48606872558594,120.86687469482422,120.86687469482422,107.4408187866211,156385295,0.8889186475442302,,132.09936591527438,143.54797780878246,107.4408187866211,-6.8702370342977215,-7.117636465584964,,,,,14.503805672234972,13.543787376595157,,,,,24.427468987257072,21.855278173632254,,,,,-4.687507251772239,-4.800929527053125,,,,,102.89073435465495,103.77139561971029,,100.28713437593899,,96.95265705089757,,95.72437626436397,102.89073435465495,103.77139561971029,,100.28713437593899,,96.95265705089757,,95.72437626436397,102.89073435465495,103.77139561971029,,100.28713437593899,,96.95265705089757,,95.72437626436397,102.89073435465495,103.77139561971029,,100.28713437593899,,96.95265705089757,,95.72437626436397
2020-08-14,115.91331481933594,116.90402221679688,112.94117736816406,112.94117736816406,100.3955307006836,23594140,0.8889187543478111,,103.03751942152978,103.91817780720392,100.3955307006836,-6.557366339444548,-6.782248172580581,,,,,-21.999989396152152,-24.84612233517416,,,,,-27.607355120229315,-32.306548181545615,,,,,-6.557366339444548,-6.782248172580581,,,,,107.73438008626302,102.02901372601909,94.58315353393554,100.32874623520115,,97.94101243817462,,96.92311372261628,107.73438008626302,102.02901372601909,94.58315353393554,100.32874623520115,,97.94101243817462,,96.92311372261628,107.73438008626302,102.02901372601909,94.58315353393554,100.32874623520115,,97.94101243817462,,96.92311372261628,107.73438008626302,102.02901372601909,94.58315353393554,100.32874623520115,,97.94101243817462,,96.92311372261628
2020-08-18,112.94117736816406,138.69969177246094,106.99690246582033,127.8018569946289,113.60546112060548,58706259,0.8889187042515349,,100.39552504275116,123.29275029046325,95.11154789884486,13.157886937522756,12.361388704295678,77.93102492331687,57.62257887754969,,,-2.5641090678533707,-2.597555315228432,57.24137283864432,45.26118453761211,,,18.64406487111847,17.095777348592346,93.10344070086,65.80558215209852,,,-5.263165366984557,-5.406730014400476,48.965507755992064,39.854460158853534,,,107.14727020263672,107.90911398993597,104.53463897705078,105.18023753919103,,102.00961083954573,,100.70626995319388,107.14727020263672,107.90911398993597,104.53463897705078,105.18023753919103,,102.00961083954573,,100.70626995319388,107.14727020263672,107.90911398993597,104.53463897705078,105.18023753919103,,102.00961083954573,,100.70626995319388,107.14727020263672,107.90911398993597,104.53463897705078,105.18023753919103,,102.00961083954573,,100.70626995319388
2020-08-19,128.79257202148438,139.69039916992188,120.86687469482422,130.77398681640625,116.2474365234375,49781163,0.8889186554099433,,114.48611994812616,124.17340180380522,107.44081973732524,2.325570775182406,2.2989414436703237,35.38460007442394,30.294943149592164,,,14.035082638767848,13.13359575087425,33.33332782890734,28.76820311685852,,,0.7142768015696577,0.711737927380702,44.61537256952328,36.89074290785136,,,12.96295992532166,12.188979071844136,25.12819935494544,22.416862059069825,,,110.08280944824219,112.11110329815722,110.6112075805664,109.09863873371053,,105.44035488215084,,103.90507238737104,110.08280944824219,112.11110329815722,110.6112075805664,109.09863873371053,,105.44035488215084,,103.90507238737104,110.08280944824219,112.11110329815722,110.6112075805664,109.09863873371053,,105.44035488215084,,103.90507238737104,110.08280944824219,112.11110329815722,110.6112075805664,109.09863873371053,,105.44035488215084,,103.90507238737104
2020-08-24,130.77398681640625,150.58824157714844,128.79257202148438,140.6811065673828,125.05406188964844,65420823,0.8889186681919551,,116.24743819499214,133.8606991481272,114.48612159435434,7.575758769042085,7.302514610739371,8.396932126986488,8.06296012053982,,,1.538455707699793,1.526741470661808,0.7633456886671386,0.7604469477286263,,,7.801427039607045,7.512071024340712,16.03053032243489,14.868316292400388,,,6.557379098794747,6.351342495716869,1.5624951249293195,1.550413853526817,,,118.3023198445638,118.60796094408222,112.54866180419921,114.63305751912468,,109.90256775015746,,107.93258548351571,118.3023198445638,118.60796094408222,112.54866180419921,114.63305751912468,,109.90256775015746,,107.93258548351571,118.3023198445638,118.60796094408222,112.54866180419921,114.63305751912468,,109.90256775015746,,107.93258548351571,118.3023198445638,118.60796094408222,112.54866180419921,114.63305751912468,,109.90256775015746,,107.93258548351571
2020-08-25,142.66253662109375,144.6439666748047,135.72755432128906,143.6532440185547,127.6960678100586,22592638,0.8889187897042199,,126.8154093893566,128.5767397945849,120.65077331679404,2.1126910077831296,2.090683124035153,18.85247083202586,17.27127971015994,,,9.09092824621036,8.7011552579876,-3.999986290098312,-4.082185170878941,,,-3.947356757561216,-4.027377770981752,-10.429431499300158,-11.014339652213607,,,5.384627967643274,5.244659477352994,12.295098528993996,11.596002857932955,,,122.99918874104817,123.16090684954202,116.59971160888672,119.1036855781105,,113.77381069269852,,111.46509831559766,122.99918874104817,123.16090684954202,116.59971160888672,119.1036855781105,,113.77381069269852,,111.46509831559766,122.99918874104817,123.16090684954202,116.59971160888672,119.1036855781105,,113.77381069269852,,111.46509831559766,122.99918874104817,123.16090684954202,116.59971160888672,119.1036855781105,,113.77381069269852,,111.46509831559766
2020-08-26,143.6532440185547,150.58824157714844,139.69039916992188,145.63467407226562,129.45736694335938,20795547,0.8889185749756348,,127.69603696360076,133.86068511084542,124.17339056790456,1.3792900310138243,1.3698643983788392,28.94734062347848,25.423392281119355,,,0.6944168524034788,0.6920168827025959,23.93159082294305,21.455954046997824,,,4.109565481829902,4.027367284496472,28.81354151454896,25.319575813828475,,,2.919680623895493,2.877869827154568,23.68418165755965,21.256120857668108,,,127.40249888102214,126.3122143451769,122.41207885742188,122.61581845725213,108.49761619567872,117.06823837212961,,114.51701721762363,127.40249888102214,126.3122143451769,122.41207885742188,122.61581845725213,108.49761619567872,117.06823837212961,,114.51701721762363,127.40249888102214,126.3122143451769,122.41207885742188,122.61581845725213,108.49761619567872,117.06823837212961,,114.51701721762363,127.40249888102214,126.3122143451769,122.41207885742188,122.61581845725213,108.49761619567872,117.06823837212961,,114.51701721762363
