Date,Open,High,Low,Close,Adj Close,Volume,Price Ratio,Dividends,Adj Open,Adj High,Adj Low,Adj Close 1D Change,Adj Close 1D Log Change,Adj Close 5D Change,Adj Close 5D Log Change,Adj Close 30D Change,Adj Close 30D Log Change,Adj Open 1D Change,Adj Open 1D Log Change,Adj Open 5D Change,Adj Open 5D Log Change,Adj Open 30D Change,Adj Open 30D Log Change,Adj High 1D Change,Adj High 1D Log Change,Adj High 5D Change,Adj High 5D Log Change,Adj High 30D Change,Adj High 30D Log Change,Adj Low 1D Change,Adj Low 1D Log Change,Adj Low 5D Change,Adj Low 5D Log Change,Adj Low 30D Change,Adj Low 30D Log Change,Adj Close 3D SMA,Adj Close 3D EMA,Adj Close 5D SMA,Adj Close 5D EMA,Adj Close 10D SMA,Adj Close 10D EMA,Adj Close 15D SMA,Adj Close 15D EMA,Adj Open 3D SMA,Adj Open 3D EMA,Adj Open 5D SMA,Adj Open 5D EMA,Adj Open 10D SMA,Adj Open 10D EMA,Adj Open 15D SMA,Adj Open 15D EMA,Adj High 3D SMA,Adj High 3D EMA,Adj High 5D SMA,Adj High 5D EMA,Adj High 10D SMA,Adj High 10D EMA,Adj High 15D SMA,Adj High 15D EMA,Adj Low 3D SMA,Adj Low 3D EMA,Adj Low 5D SMA,Adj Low 5D EMA,Adj Low 10D SMA,Adj Low 10D EMA,Adj Low 15D SMA,Adj Low 15D EMA
2022-03-09,290.0,290.0,238.0,238.0,236.1110992431641,62122300,0.9920634421981684,,287.69839823746884,287.69839823746884,236.1110992431641,,,,,,,,,,,,,,,,,,,,,,,,,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641,,236.1110992431641
2022-03-10,216.0,216.0,216.0,216.0,214.28570556640625,6019000,0.9920634516963251,,214.28570556640625,214.28570556640625,214.28570556640625,-9.243696610077825,-9.699225641316724,,,,,-25.51724066620179,-29.460250572221213,,,,,-25.51724066620179,-29.460250572221213,,,,,-9.243696610077825,-9.699225641316724,,,,,,221.5608367919922,,223.0158630371094,,224.10713272094728,,224.47088928222655,,221.5608367919922,,223.0158630371094,,224.10713272094728,,224.47088928222655,,221.5608367919922,,223.0158630371094,,224.10713272094728,,224.47088928222655,,221.5608367919922,,223.0158630371094,,224.10713272094728,,224.47088928222655
2022-03-11,224.0,232.0,195.0,218.0,216.26983642578125,54944100,0.9920634698430332,,222.22221724483944,230.1587250035837,193.45237661939143,0.925927772051094,0.921667339680624,,,,,3.703705600639662,3.636766246275713,,,,,7.407409372091078,7.145898227402723,,,,,-9.722220570871754,-10.227883082853625,,,,,222.2222137451172,218.53740801130022,,219.82037674753286,,220.95659168534897,,221.36516512357272,222.2222137451172,218.53740801130022,,219.82037674753286,,220.95659168534897,,221.36516512357272,222.2222137451172,218.53740801130022,,219.82037674753286,,220.95659168534897,,221.36516512357272,222.2222137451172,218.53740801130022,,219.82037674753286,,220.95659168534897,,221.36516512357272
2022-03-14,218.0,218.0,218.0,218.0,216.26983642578125,0,0.9920634698430332,,216.2698364257812,216.2698364257812,216.2698364257812,0.0,0.0,,,,,-2.6785714285714524,-2.715098906595109,,,,,-6.034482758620707,-6.224230887722113,,,,,11.794871794871796,11.149550422534222,,,,,215.60845947265625,217.32803649902343,,218.3455369215745,,219.41251464314982,,219.8260451865407,215.60845947265625,217.32803649902343,,218.3455369215745,,219.41251464314982,,219.8260451865407,215.60845947265625,217.32803649902343,,218.3455369215745,,219.41251464314982,,219.8260451865407,215.60845947265625,217.32803649902343,,218.3455369215745,,219.41251464314982,,219.8260451865407
2022-03-15,187.0,194.0,178.0,178.0,176.58729553222656,16690200,0.9920634580462168,,185.5158666546425,192.46031086096605,176.5872955322266,-18.348624824143155,-20.27115243881954,,,,,-14.220184506262736,-15.338645782569367,,,,,-11.009175370133518,-11.6636915616952,,,,,-18.348624824143123,-20.2711524388195,,,,,203.04232279459634,196.30055729035408,211.90475463867188,202.31512198064001,,207.11855897555452,,208.72987836841713,203.04232279459634,196.30055729035408,211.90475463867188,202.31512198064001,,207.11855897555452,,208.72987836841713,203.04232279459634,196.30055729035408,211.90475463867188,202.31512198064001,,207.11855897555452,,208.72987836841713,203.04232279459634,196.30055729035408,211.90475463867188,202.31512198064001,,207.11855897555452,,208.72987836841713
2022-03-16,178.0,179.0,161.0,173.0,171.62698364257812,16606200,0.9920634892634572,,176.58730108889537,177.57936457815885,159.7222217714166,-2.8089857057373657,-2.849192432732699,-27.31092092124632,-31.89790317318832,,,-4.812831229346337,-4.932503509552248,-38.62068674322662,-48.809732524662216,,,-7.731955859490036,-8.047232175559413,-38.27585914066047,-48.24950696979523,,,-9.550558951582213,-10.037915384064336,-32.35293796717145,-39.08662612451994,,,188.16137186686197,183.76794845338853,199.0079315185547,191.10126090372418,,197.9001709180259,,200.31583183133077,188.16137186686197,183.76794845338853,199.0079315185547,191.10126090372418,,197.9001709180259,,200.31583183133077,188.16137186686197,183.76794845338853,199.0079315185547,191.10126090372418,,197.9001709180259,,200.31583183133077,188.16137186686197,183.76794845338853,199.0079315185547,191.10126090372418,,197.9001709180259,,200.31583183133077
2022-03-17,168.0,190.0,168.0,188.0,186.5079345703125,12329600,0.9920634817569812,,166.66666493517283,188.49206153382644,166.66666493517283,8.670519408955357,8.31503607656424,-12.962960325641292,-13.883641455307366,,,-5.61797824223409,-5.781957845535411,-22.22221986546671,-25.131439797976423,,,6.1452505934970425,5.9638258753203255,-12.03703437165876,-12.82543052225368,,,4.347825297405783,4.255960685226799,-22.22221986546671,-25.131439797976423,,,178.24073791503906,185.14872885876753,193.45237731933594,189.47496906445411,,195.15509959536706,,197.4737842173516,178.24073791503906,185.14872885876753,193.45237731933594,189.47496906445411,,195.15509959536706,,197.4737842173516,178.24073791503906,185.14872885876753,193.45237731933594,189.47496906445411,,195.15509959536706,,197.4737842173516,178.24073791503906,185.14872885876753,193.45237731933594,189.47496906445411,,195.15509959536706,,197.4737842173516
2022-03-18,181.0,202.0,181.0,200.0,198.4126892089844,16243200,0.992063446044922,,179.5634837341309,200.39681610107425,179.5634837341309,6.382974893855731,6.187536772033069,-8.256882934724462,-8.617772022954927,,,7.738091359765575,7.453301586481019,-19.19643050978477,-21.314904457771096,,,6.315785646554351,6.124358924296186,-12.931036571412202,-13.846969825360206,,,7.738091359765575,7.453301586481019,-7.179489406111705,-7.4502551286417615,,,185.515869140625,191.80671679926854,189.88094787597657,192.57517429143076,,195.8962169316774,,197.65258482385008,185.515869140625,191.80671679926854,189.88094787597657,192.57517429143076,,195.8962169316774,,197.65258482385008,185.515869140625,191.80671679926854,189.88094787597657,192.57517429143076,,195.8962169316774,,197.65258482385008,185.515869140625,191.80671679926854,189.88094787597657,192.57517429143076,,195.8962169316774,,197.65258482385008
2022-03-21,190.0,206.0,182.0,186.0,184.5238037109375,10922500,0.992063460811492,,188.49205755418348,204.3650729271673,180.55554986769155,-6.999998615722602,-7.257067795013235,-14.67889985931452,-15.874839817968164,,,4.972377253090388,4.852705577936345,-12.844037490697602,-13.747099973239644,,,1.980199537746952,1.9608486273079329,-5.50458801623005,-5.66189031033017,,,0.5524876845392157,0.5509670695672683,-16.513762227931384,-18.04883848160872,,,189.81480916341147,188.15813411705182,183.5317413330078,189.8197080988161,,193.42197778411,,195.30595445857924,189.81480916341147,188.15813411705182,183.5317413330078,189.8197080988161,,193.42197778411,,195.30595445857924,189.81480916341147,188.15813411705182,183.5317413330078,189.8197080988161,,193.42197778411,,195.30595445857924,189.81480916341147,188.15813411705182,183.5317413330078,189.8197080988161,,193.42197778411,,195.30595445857924
2022-03-22,178.0,204.0,178.0,204.0,202.3809509277344,12631200,0.9920634849398744,,176.58730031929764,202.3809509277344,176.58730031929764,9.677422022348248,9.237334445242537,14.606744679885876,13.633647066093898,,,-6.315787195152089,-6.524049754699101,-4.812831644188331,-4.932503945369386,,,-0.970871377879734,-0.9756150623954456,5.154642025874656,5.02618618896959,,,-2.197799819114832,-2.2223112463300354,2.7108807865161566e-06,2.710880749771784e-06,,,195.10581461588546,195.27649404576098,188.6904724121094,194.08068082783976,200.29761352539063,195.30386532491517,,196.50604300231439,195.10581461588546,195.27649404576098,188.6904724121094,194.08068082783976,200.29761352539063,195.30386532491517,,196.50604300231439,195.10581461588546,195.27649404576098,188.6904724121094,194.08068082783976,200.29761352539063,195.30386532491517,,196.50604300231439,195.10581461588546,195.27649404576098,188.6904724121094,194.08068082783976,200.29761352539063,195.30386532491517,,196.50604300231439
